,Tweet_ID,Date_Time,Tweet_Content,Is_Rumor
1783,553547637832843264,09 Jan 2015 13:43:35,french police getting ready usetanks two terrorists dammartin siege charliehebdo httptcok3tdkjsouk,2
1784,553547659404148736,09 Jan 2015 13:43:41,urgent french police release names mug shots suspects montrouge shooting httptcoci8cztqje6 httptcohgur2x3y6a,2
1785,553547836517007360,09 Jan 2015 13:44:23,breaking police hostagetaker paris market suspect slaying policewoman day earlier,1
1786,553548404102414337,09 Jan 2015 13:46:38,still amazed uderzos tributes charliehebdo hes style line attitude unchanged inimitablegaul httptcogerlpc0x3u,2
1787,553548440563908611,09 Jan 2015 13:46:47,call foolish girl holding jesuischarlie hiding face ghostly looking aleppo syria made cry httptcobfgf3edoau,2
1788,553548487225532416,09 Jan 2015 13:46:58,new world live charliehebdo httptcofzwe7o4pb4,2
1789,553548567420628992,09 Jan 2015 13:47:17,afp reports dead hostages held kosher store eastern paris separate incident charlie hebdo shooters,3
1790,553549680538578944,09 Jan 2015 13:51:42,pictures french cops close suspected charliehebdo terrorists outside paris httptcoyioy54cqri httptcoigpf43hrsy,2
1791,553549686129561600,09 Jan 2015 13:51:44,update gunman kosher grocery store demanding release suspects charliehebdo shooting reports httptco1y123fisl2,3
1792,553550030553243650,09 Jan 2015 13:53:06,armed dangerous appeal info suspects policewoman shooting parisattacks httptcozzigbwomcp httptcolu5qep82ou,2
1793,553550301886955520,09 Jan 2015 13:54:11,breaking one person seriously wounded six taken hostage incident kosher supermarket paris police source,3
1794,553550448154910720,09 Jan 2015 13:54:45,five hostages held kosher grocery store east paris httptcow8uiyqeqtm httptcoufnpeqxvli,1
1795,553550888770740224,09 Jan 2015 13:56:31,police surround business two suspects charlie hebdo attack may barricaded httptcoptzqlm1mpy httptcotabppjpb4q,2
1796,553551148280729602,09 Jan 2015 13:57:32,everyone blamed charliehebdo cartoons provoking slaughter tell dead shoppers kosher supermarket paris,2
1797,553551225560764416,09 Jan 2015 13:57:51,breaking another shooting hostage situation reported paris least dead httptcodysuh2lhh3,3
1798,553551279620755458,09 Jan 2015 13:58:04,james obrien master class deal people demanding muslims apologise charliehebdo httpstcol5qvl7m2ca,2
1799,553551282967830528,09 Jan 2015 13:58:05,shootouts aimed stalling charliehebdo manhuntseehttptcouwykr50vnm httptcojbr2c4lhq6,2
1800,553551286793416704,09 Jan 2015 13:58:05,suspects thursday slaying policewoman current hostage situation east paris afp httptcosdwgb6gedw,1
1801,553551435762503681,09 Jan 2015 13:58:41,one say surprise july windowsmashing rioters stormed thru paris chanting gas jews httptcokrrneist27,2
1802,553551598954491904,09 Jan 2015 13:59:20,police official hostagetaker paris market appears linked newspaper attack suspects httptcorhlq7zchke,1
1803,553551934251343872,09 Jan 2015 14:00:40,latest pictures hostage situation kosher grocer french capital parisattacks httptcozzigbwomcp httptco5dkrz2szyx,2
1804,553552293371871233,09 Jan 2015 14:02:05,police officer scene paris hostage situation tells bbc two people confirmed died httptco0wlouy8soe,3
1805,553552493561798656,09 Jan 2015 14:02:53,police forces take position kosher grocery store saintmande near porte de vincennes paris afp httptcoankbztmtsj,2
1806,553552772277481472,09 Jan 2015 14:04:00,bibis vulgarity using paris shooting justify israeli colonialism haaretzhttptcofsbo5fg2ai charliehebdo httptcoynf3jt6q5m,2
1807,553552825431883776,09 Jan 2015 14:04:12,breaking unconfirmed reports gunman trocadero near eiffel tower paris info available,0
1808,553553112456499200,09 Jan 2015 14:05:21,hostages taken paris kosher supermarket live coverage httptcoppdztg397o httptcosftrtky2wr,2
1809,553553173743677440,09 Jan 2015 14:05:35,trocadero square paris evacuated policemen pointing gunhttptcou6qjxnuiby via melodiepeps,0
1810,553553202197827584,09 Jan 2015 14:05:42,location paris hypercacher supermarket gunman taken hostages httptconecgqgr3y6 httptcolmqbbwh9hu,2
1811,553553244845522945,09 Jan 2015 14:05:52,hostagetaker paris grocery suspect fatal shooting officer official confirms shooting linked newspaper attack ap,1
1812,553553288625672192,09 Jan 2015 14:06:03,breaking paris hostagetaker knows one charlie hebdo killer source,1
1813,553553331671408641,09 Jan 2015 14:06:13,armed police arrest young people scooter arrive near kosher store parisattacks httptcom4ah8cyxma httptcorjtnwgjn8l,2
1814,553553724548059137,09 Jan 2015 14:07:47,french police hostagetaker paris market linked charliehebdo attack httptcoyfzbnizmak httptco4hvvuhdg4c,1
1815,553553813542797312,09 Jan 2015 14:08:08,trocadero square paris evacuated policemen pointing gunhttptco3fcxh6sgp8 via melodiepeps,0
1816,553553966970044416,09 Jan 2015 14:08:44,president upset terrorist attack paris taking attention away,2
1817,553554032745525249,09 Jan 2015 14:09:00,mrjamesob gave masterclass dealing people demand apology muslims charliehebdo attack httptco4y9obxtwvf,2
1818,553554351633858560,09 Jan 2015 14:10:16,breaking trocadero square paris evacuated unconfirmed reports gunman httptcoxwrehwquxs,0
1819,553554585634496512,09 Jan 2015 14:11:12,reports armed incident trocadero near eiffel tower parisattacks httptcoatmbpjww3b httptcou7dxrdphei,0
1820,553554835203956736,09 Jan 2015 14:12:11,reports possible fourth shooting incident trocadero near eiffel tower trying get confirmation,0
1821,553555156391186432,09 Jan 2015 14:13:28,charliehebdo hundreds muslims gather outside grande mosquee strasbourg observe minute silence httptcolec7stybfn,2
1822,553555207410700289,09 Jan 2015 14:13:40,journalists charlie hebdo took first step toward publishing next issue httptcov5p4m6cfdr,2
1823,553555293645590528,09 Jan 2015 14:14:01,heres grocery store eastern paris hostage crisis unfolding httptcor4rg2j2maq httptcokvzjb8m9rh,2
1824,553555389611274240,09 Jan 2015 14:14:24,rip ahmedmerabet muslim police officer murdered trying save charliehebdo mocked faith jesuisahmed httptcoins879nj8k,2
1825,553555432577708032,09 Jan 2015 14:14:34,year paris mobs attacked synagogues synagogues repeatedly shot antisemitic rapes hostages,2
1826,553555593034596352,09 Jan 2015 14:15:12,death faith west makes harder us engage islam httptcoki4uunhfcy pic rex httptcohdarguotts,2
1827,553555600911925249,09 Jan 2015 14:15:14,french media report trocadero near eiffel tower paris evacuated police deployed,0
1828,553555705945288704,09 Jan 2015 14:15:39,french society rose nobly said jesuischarlie must stand jewish community say jesuisjuif jew,2
1829,553555848794877952,09 Jan 2015 14:16:13,horrible paris deal violent attacks way start,2
1830,553555948883959809,09 Jan 2015 14:16:37,world must know namefreeraif raifbadawijesuischarlie jesuisraifread httptcoctrninqqdapls rt httptcouwzwfkhxjq,2
1831,553555979238129664,09 Jan 2015 14:16:44,another shooting reported trocadero near eiffel tower live updates httptcoci8cztqje6,0
1832,553556060569862145,09 Jan 2015 14:17:04,trocadero fasle alert ministry interior via williammolinie,0
1833,553556643456507904,09 Jan 2015 14:19:23,armed french police trocadero paris httptcozpjz7m5ns3,0
1834,553556728651210753,09 Jan 2015 14:19:43,developing terrorists take hostages two different paris locations httptcoebbk7ny8cx,2
1835,553556844665659392,09 Jan 2015 14:20:11,suspect montrouge killing also suspected todays market standoff paris source tells cnn affiliate bfmtv httptco7bxdhozq4h,1
1836,553556984273072128,09 Jan 2015 14:20:44,update security alert trocadero near eiffel tower paris appears false alarm,0
1837,553557308937363458,09 Jan 2015 14:22:01,trocadero bad feeling today,0
1838,553557753558757376,09 Jan 2015 14:23:47,people believed hostages paris market source tells bfmtv interior ministry hasnt confirmed number httptco7bxdhozq4h,1
1839,553558108866637824,09 Jan 2015 14:25:12,world stood united defend free expression jesuischarlie must stand united defend human life jesuisjuif jew,2
1840,553558126147149825,09 Jan 2015 14:25:16,people showing jesuischarlie signs demonstrations solidarity around world charliehebdo attacks httptcoarmanztehm,2
1841,553558131369062400,09 Jan 2015 14:25:17,update french interior ministry says trocadero security scare false alarm parisattacks httptcoatmbpjww3b httptcotsufvsvt8u,0
1842,553558385048944640,09 Jan 2015 14:26:18,suspect paris kosher supermarket siege killed two people holding hostages httptco5svewdrw1f,3
1843,553558513210105856,09 Jan 2015 14:26:48,update french interior ministry says incident led evacuation trocadero near eiffel tower paris false alarm,0
1844,553558611306090496,09 Jan 2015 14:27:12,liberal journos say dont label guys muslim terrorists rare incident charliehebdo httptcojaec3prd3z,2
1845,553558824720666628,09 Jan 2015 14:28:03,tweeted jesuischarlie wont tweet jesuisjuif today think figure reason httptcoevtoybvlrp,2
1846,553558982476828674,09 Jan 2015 14:28:40,israeli tv israeli woman speaks nephewa mother month old baby held hostage supermarket paris jesuisjuif,1
1847,553559095798931456,09 Jan 2015 14:29:07,tensions high french police stop scooter near scene kosher grocery httptcoezfzdbjrbb httptcomxjqnsm1jm,2
1848,553559793940447234,09 Jan 2015 14:31:54,israeli news carrying live interview woman whose niece one hostages paris niece inside monthold baby,1
1849,553559880599359488,09 Jan 2015 14:32:14,httptcossmzywa1dp charlie hebdo cartoons media around world chart different courses charliehebdo httptcouieio0ksvi,2
1850,553560219981459457,09 Jan 2015 14:33:35,excellent new cinema art critics jesuischarlie httptcoy2kcvdrwpo,2
1851,553560429910568960,09 Jan 2015 14:34:25,special forces evacuate local residents saintmande near porte de vincennes paris photo martinbureau1 afp httptcongaavatwfw,2
1852,553560480586166272,09 Jan 2015 14:34:37,photo police release photo accomplice man taken least five people hostage paris market httptcogdjpjbqbls,2
1853,553560488056225792,09 Jan 2015 14:34:39,amazing mt williamsjon frances famous cartoonist uderzo comes retirement charliehebdo httptcociufqespui,2
1854,553560769246539776,09 Jan 2015 14:35:46,children among least six people taken hostage kosher store reports say parisattacks httptcoqxlwcwdavb httptcoom5eouaadt,2
1855,553561169923829760,09 Jan 2015 14:37:22,illridewithyou respectformuslims jesuischarlie trended worldwide much jesuisjuif jewish blood cheap,2
1856,553561170637238272,09 Jan 2015 14:37:22,breaking police order shops closed famed jewish neighborhood central paris far attacks,3
1857,553561452318322688,09 Jan 2015 14:38:29,breaking update france police order shops closed famed jewish neighborhood central paris following attacks,3
1858,553561762466115584,09 Jan 2015 14:39:43,photo police release photo man believe taken least five people hostage paris market httptco8uzptclqun,2
1859,553562348376850433,09 Jan 2015 14:42:03,french police named two suspects killing policewoman montrouge httptcow5fam8pfq9 httptcou3fli0609g,2
1860,553562446456422402,09 Jan 2015 14:42:26,shocking number attacks french muslims mosques days charliehebdo massacre httptco0dokpj98eb,2
1861,553562569169199104,09 Jan 2015 14:42:55,breaking news hostage standoffs right france involves charliehebdo suspects httptcohlhbtjmm1d httptcocwmrmxlapa,2
1862,553562832001048576,09 Jan 2015 14:43:58,screw hashtag solidarity httptcoblhudh08hg charliehebdo parisshooting kosher dammartinengoele charlesdegaulle hughhewitt,2
1863,553563356339384322,09 Jan 2015 14:46:03,muslims pray friday prayer next sign reading jesuischarlie saintetiennefrance jpkphotographer httptcoirukd1ledh,2
1864,553563668169125889,09 Jan 2015 14:47:17,french media say paris hostagetaker demanding freedom charliehebdo suspects parisattacks httptcoatmbpjww3b httptcomi7dyrubdp,3
1865,553563750230683650,09 Jan 2015 14:47:37,children let school lockdown near paris police hunt charliehebdo suspects httptco7bxdhozq4h httptco8udtgzivft,2
1866,553563780928770048,09 Jan 2015 14:47:44,fuckers paris didnt hostages ac130 bitches,2
1867,553563889104093184,09 Jan 2015 14:48:10,researcher warns renowned terror cell paris reawoken expect attacks httptco7n7uvclhwy httptcofipfu50rqe,2
1868,553566026030272512,09 Jan 2015 14:56:40,breaking two hostage situations france linked paris prosecutor says,1
1869,553566200098488320,09 Jan 2015 14:57:21,mosque aixlesbains burnt ground doesnt interest media gov lalegende77 charliehebdo httptcohskle9s0py,2
1870,553566279953842176,09 Jan 2015 14:57:40,live police close charlie hebdo suspects hostages taken eastern paris httptcof6lmscjct4 httptcowcjr5cthjz,2
1871,553566644006817792,09 Jan 2015 14:59:07,charliehebdo heroic bastion free speech also racist httptco2dl5c7i9vs httptcoiuleqfjtve,2
1872,553566829273423872,09 Jan 2015 14:59:51,likely best charliehebdo solidarity sign yet jesuischarlie httptcojj2tmf7tya,2
1873,553566870750908418,09 Jan 2015 15:00:01,todays brookestimes cartoon charliehebdo httptcoqndmrjuu0u httptcojq3toljfug,2
1874,553566877956734976,09 Jan 2015 15:00:03,france faces hostagetaking attacks paris kosher market attack hostages wounded httptcodwlafsdkjl,1
1875,553567076728963073,09 Jan 2015 15:00:50,zuckerberg charliehebdo facebook protect free speech httptcoxhhvh8ixbx httptcot10rsn5i2s,2
1876,553567184002502656,09 Jan 2015 15:01:16,every time think see best charliehebdo cartoon another great one comes jesuischarlie httptcouzovnasx8g,2
1877,553567716414484481,09 Jan 2015 15:03:23,lets get serious charliehebdo wests double standards freedom speech httptco9zcls1myij,2
1878,553567732126736385,09 Jan 2015 15:03:26,new salafi response terrorist parisshooting france forbidding evil please spreadhttptcog9qlydxlur,2
1879,553567850301231106,09 Jan 2015 15:03:54,unprecedented paris ring road empty porte de vincennes 100m fr hostage taking armed police everywhere httptcov4pbrhelnk,2
1880,553568095978401793,09 Jan 2015 15:04:53,entire world rallying terrorists plan backfired jesuischarlie charliehedbo httptcoexzkigsdag,2
1881,553569060882235392,09 Jan 2015 15:08:43,special forces evacuate local residents saintmande near porte de vincennes paris photo martinbureau1 afp httptcoqvljwjkfwa,2
1882,553569333150896129,09 Jan 2015 15:09:48,wake upits real charliehebdo httptconua9shgeor,2
1883,553569379674521600,09 Jan 2015 15:09:59,paris hostage situationsat printing householding hostageat kosher supermarketholding hostagesstay pzfeed latest,2
1884,553569512269021184,09 Jan 2015 15:10:31,political cartoonists mourning charliehebdo retaliating way know pen paper httptcotayzuy743e,2
1885,553570203678683136,09 Jan 2015 15:13:16,salafi response terrorist attacks paris france forbidding evil abukhadeejahsp httptcoqcfbpdnh2e,2
1886,553570370192949248,09 Jan 2015 15:13:55,spy agencies advocates waste time using paris attacks push eg mi5 powers resourceshttptcoc37d64ttyf,2
1887,553570659805454336,09 Jan 2015 15:15:04,white terrorists mentally ill brown terrorists islamic assassins naacpbombing charliehebdo httptcouuqt97gzvu,2
1888,553570681619640320,09 Jan 2015 15:15:10,israeli swat team unit specializing hostage situations standby ready travel paris assist french httptcopbs3smwhlt,2
1889,553570818031374336,09 Jan 2015 15:15:42,photos two standoffs paris httptcotrqvodvktt parisshooting charliehebdo httptcoqsliimk9ir,2
1890,553570914143854592,09 Jan 2015 15:16:05,armed police lead people away near store hostages taken parisattacks httptcoqxlwcwdavb httptcobnhb1dcabj,2
1891,553570916907511809,09 Jan 2015 15:16:06,prediction survivors charlie hebdo put new issue cover big western media find offensive reprint,2
1892,553571432475951105,09 Jan 2015 15:18:09,reliable source confirmed bbc cherif said kouachi uk warnings index time,2
1893,553571541578174465,09 Jan 2015 15:18:35,snipers helicopters turn french town dammartinengoele warzone photo dominique faget afp httptcopnqiplswn0,2
1894,553572111441465344,09 Jan 2015 15:20:50,prince harry signs book condolence french embassy london attacks paris httptcow0zwcoqlgi,2
1895,553572740125712385,09 Jan 2015 15:23:20,breaking news market gunman threatens kill hostages police storm terrorist brothers paris police,3
1896,553572754746638337,09 Jan 2015 15:23:24,twin hostage situations erupt paris two victims killed updated story httptcoz5xnrnhrhn,3
1897,553572914923323392,09 Jan 2015 15:24:02,join us hating horrible crimes racist cartoons time httptcojhjlb2950h citizenradio charliehebdo,2
1898,553573066455134208,09 Jan 2015 15:24:38,gallows humor give elite cartoonist draw caricature prophet charliehebdo httptcoea9y049lqf,2
1899,553573166116012032,09 Jan 2015 15:25:02,saudi arabian condemnation paris terror attacks hollow whip blogger insulting islam mentality,2
1900,553573365798416385,09 Jan 2015 15:25:49,breaking paris police market gunman threatens kill hostages police storm terrorist brothers,3
1901,553573432554979328,09 Jan 2015 15:26:05,1st time since world war ii therell friday service paris grand synagogue loss words jesuisjuif jesuischarlie,2
1902,553573633395015680,09 Jan 2015 15:26:53,charliehebdo terroristattack insight jacob canfield caliphatecop muslimvoices badatyusuf httptcookhlypag6w,2
1903,553573875528007680,09 Jan 2015 15:27:51,charliehebdo suspects british terror watch list years httptcolbkmhmvdov httptcokdwplxg9mi,2
1904,553574345235103746,09 Jan 2015 15:29:43,update two hostage situations france linked paris prosecutor says httptcocoh7zjbeax httptco7xgjkrdq4u,1
1905,553574501964079104,09 Jan 2015 15:30:20,update police say gunman paris grocery threatens kill hostages police storm suspected charliehebdo gunmen dammartinengoele,3
1906,553574522972958721,09 Jan 2015 15:30:25,hezbollah chief extremists harm islam cartoons httptcopbs3smwhlt charliehebdo,2
1907,553574650450825216,09 Jan 2015 15:30:56,police marksmen take position scene hostage situation httptco4zb2a3ekb1 charliehebdo httptcoe9te2izdgr,2
1908,553574709669814272,09 Jan 2015 15:31:10,watch hacker group says avenge charliehebdo attack shutting jihadi websites httptcofphdd3w0xs httptconvmo0r45si,2
1909,553575232867672064,09 Jan 2015 15:33:15,official gunman holding least five hostages paris market threatened kill police approach httptcokid3u6zhck,3
1910,553575302392455169,09 Jan 2015 15:33:31,mad respect girl ruins aleppo syria holding jesuischarlie sign httptco5fjkzbrnhk,2
1911,553575450329378816,09 Jan 2015 15:34:06,respectformuslims western media never highlight muslims plz rt charliehebdo france paris httptcouufzfawdw4,2
1912,553575803733426176,09 Jan 2015 15:35:31,know far charliehebdo attack double hostagetakings france httptcolbvrssntsm httptcoelujgekokc,2
1913,553575984054951936,09 Jan 2015 15:36:14,supermarket hostagetakers reportedly threaten kill police storm charliehebdo suspects httptcoatmbpjww3b httptco4auidg7ljg,3
1914,553576010898497536,09 Jan 2015 15:36:20,breaking gunman paris store threatens kill hostages charliehebdo suspects harmed httptcoypilwckuuw,3
1915,553576648973377537,09 Jan 2015 15:38:52,anonymous says avenge charliehebdo attack shutting jihadi websites httptcohrvbt04ekt httptcolsx5n9ywv0,2
1916,553576849943826432,09 Jan 2015 15:39:40,gunman paris grocery store threatens kill hostages police storm charliehebdo brothers httptcoebbk7ny8cx,3
1917,553578029751226369,09 Jan 2015 15:44:21,hostagetaker paris store demands release kouachibrothers police union spokesman says httptco7bxdhozq4h httptco0smxqddlrx,3
1918,553578191391301633,09 Jan 2015 15:45:00,muslims terrorists prisedotage dammartin contrelesterroristes atentadoparisep jesuischarliearv httptco8lbo8xckqu,2
1919,553578243173781505,09 Jan 2015 15:45:12,watch hacker group says avenge charliehebdo attack shutting jihadi websites httptconazehonas7 httptco1junmjlzrj,2
1920,553578250186665984,09 Jan 2015 15:45:14,cartoons poignant tributes victims charlie hebdo attack httptcowrjdkbeyxi httptcoivs8ldncv3,2
1921,553578348111085568,09 Jan 2015 15:45:37,female islamist terrorist attacks paris jewish store woman equal rights comes murdering nonbelievers,2
1922,553578566563426305,09 Jan 2015 15:46:29,httptco5i6mj1ec3g charlie hebdo paris shooting new killing police officer rocks french capital charli httptcolkdsgu5p0p,2
1923,553579224402235393,09 Jan 2015 15:49:06,hostagetaker paris store demands release kouachibrothers police union spokesman says httptcoctajwvbmao httptcoryegvipalu,3
1924,553579715014172673,09 Jan 2015 15:51:03,poroshenko mourning charliehebdo victims 1000s killed donbass ukraine forcesjesuiswarcriminal httptcoh3lmztxirw,2
1925,553579914717577216,09 Jan 2015 15:51:51,never ashamed muslim publicly condemn savages tarnish name parisshooting charliehebdo,2
1926,553580499395174400,09 Jan 2015 15:54:10,west fought foreign wars ignored threat within societies says ukip leader nigelfarage httptcocj8lyeld5u,2
1927,553580959661309952,09 Jan 2015 15:56:00,paris gunman vows kill hostages france storms printing plant brothers accused attacking newspaper httptcod2wxdk4xlg,3
1928,553581209193050112,09 Jan 2015 15:56:59,gunfire explosions printworks charliehebdo suspects holed httptcoatmbpjww3b httptcoxjzslbzd0s,2
1929,553581227165642752,09 Jan 2015 15:57:04,hearing gunfire siege printing building dammartin ambulances raced past,2
1930,553581501422788608,09 Jan 2015 15:58:09,breaking gunshots several explosions heard dammartinengoele site france reuters reporter,2
1931,553581612588605440,09 Jan 2015 15:58:36,breaking news gunfire explosions heard warehouse northeast paris hostage held,2
1932,553581668142153729,09 Jan 2015 15:58:49,breaking smoke coming building charlie hebdo attack suspects located reuters reporter,2
1933,553581669710831617,09 Jan 2015 15:58:49,breaking smoke coming dammartin httptcoldsf5qeciv httptco81sf1copi9,2
1934,553581897792913408,09 Jan 2015 15:59:44,latest printworks charliehebdo suspects taken one hostage parisattacks httptco64zqoajdw9 httptcolbwxbzmxmm,2
1935,553581958455123968,09 Jan 2015 15:59:58,breaking explosions site charlie hebdo suspects holed afp,2
1936,553582011324329984,09 Jan 2015 16:00:11,gunshots explosions heard dammartin httptcoldsf5qeciv httptcovoqndoeyfm,2
1937,553582039106990080,09 Jan 2015 16:00:17,video gunfire explosions heard printworks dammartinengoele siege httptcorvirv0h3av,2
1938,553582049282768897,09 Jan 2015 16:00:20,smoke seen coming building charlie hebdo attack suspects located watch live httptcobczrycqxuv,2
1939,553582057537146880,09 Jan 2015 16:00:22,gunshots heard smoke seen site police operation dammartinengoele northeast paris reuters skynews httptcozfjyh80uxy,2
1940,553582206019723264,09 Jan 2015 16:00:57,photo explosion printworks factory charliehebdo parisattacks via skynewsbreak httptco918v2hk9ct httptco7t19sihsjh,2
1941,553582251616010240,09 Jan 2015 16:01:08,breaking police launch assault charlie hebdo suspects holed official source,2
1942,553582301003931648,09 Jan 2015 16:01:20,shooting site charlie hebdo suspects holding hostage north paris httptcorr3q9uqlun,2
1943,553582465734832128,09 Jan 2015 16:01:59,picture explosion dammartinengoelet happened suddenly httptco6qfd7hafsw,2
1944,553582801833185280,09 Jan 2015 16:03:19,special forces gign storm building dammartin charliehebdo suspects holed httptcoldsf5qeciv httptco9kz9gm5yjz,2
1945,553582812964876288,09 Jan 2015 16:03:22,three large explosions gunfire heard charliehebdo suspects holed httptco7bxdhozq4h,2
1946,553583035820802048,09 Jan 2015 16:04:15,smoke emerging building site hostage situation gunshots loud blasts heard httptcoizoucaqgfi charliehebdo,2
1947,553583059761897473,09 Jan 2015 16:04:21,gunfire smoke reported charlie hebdo suspect hostage scene httptcorbmh3jpzwx httptco71sjfmzbqh,2
1948,553583108105441281,09 Jan 2015 16:04:32,freedom speech western hypocrisy france jesuischarlie httptcopk9owf19kg,2
1949,553583376398319617,09 Jan 2015 16:05:36,smoke rises site charlie hebdo suspects holed httptco3jnzarhack,2
1950,553583670343524352,09 Jan 2015 16:06:46,breaking gunshots heard printing plant northeast paris brothers taken hostage,2
1951,553583809602801665,09 Jan 2015 16:07:19,french police start raid charlie hebdo suspects hideout,2
1952,553583847850663936,09 Jan 2015 16:07:29,live report assault dammartin httptcoj0qzqgopsx charliehebdo httptcoczsiweto2d,2
1953,553583867664535552,09 Jan 2015 16:07:33,official police launch assault charliehebdo suspects holed afp httptcoyvvkrfliml httptco2xvhmwlirs,2
1954,553584173420920833,09 Jan 2015 16:08:46,vantage point gunfire explosions dammartin httptco27x1brvn8y,2
1955,553584292090359808,09 Jan 2015 16:09:14,gunfire explosions heard print plant north paris charliehebdo suspects holed hostage httptcopzmqjerpgq,2
1956,553584366803488770,09 Jan 2015 16:09:32,smoke rising first paris hostage scene watch live cnn httptcohahu3mdtuj,2
1957,553584683892871168,09 Jan 2015 16:10:48,anonymous says avenge charlie hebdo attacks shutting jihadist websites httptco7uqbg6esn1 httptcoqli7idfgvr,2
1958,553584782987497474,09 Jan 2015 16:11:12,french police launch assault site north paris two suspected charlie hebdo killers holding hostage httptcowbabocdrbq,2
1959,553584868685520897,09 Jan 2015 16:11:32,smoke seen building charlie hebdo attack suspects located live video httptcokavq74baqw httptcozcwauzuic8,2
1960,553585447235223552,09 Jan 2015 16:13:50,breaking explosions smoke industrial area charliehebdo suspects holed httptcoqb4b5ckvpg httptcos9gdsrnkwg,2
1961,553585504093224962,09 Jan 2015 16:14:03,suspected charliehebdo killers jihadist group hostagetaker paris store police union rep says httptco7bxdhozq4h,1
1962,553585530504749057,09 Jan 2015 16:14:10,breaking four explosions heard site hostagetaking eastern paris reuters reporter httptco91wtmcardz,2
1963,553585596959318016,09 Jan 2015 16:14:26,series explosions rapid gunfire eastern paris near site second hostage standoff watch live httptcolejx2ubdv6,2
1964,553585838056280064,09 Jan 2015 16:15:23,breaking gunfire new explosions heard site hostagetaking eastern paris reuters reporter httptco3b69jzccuw,2
1965,553585840270876672,09 Jan 2015 16:15:24,gunfire explosions heard second paris hostage site live reporting jimsciutto cnn httptcohahu3mdtuj,2
1966,553585862987235328,09 Jan 2015 16:15:29,paris terror attacks gunfire explosions dammartinengoele live updates httptcomue0zn8hca httptcotvk4fmbfyk,2
1967,553586246883475456,09 Jan 2015 16:17:01,ally saudi arabia advocate free speech flogged liberal blogger lash blasphemy today jesuischarlie,2
1968,553586275438301184,09 Jan 2015 16:17:07,media obsesses free speech charliehebdo ignoring israeli targeting journalists httptcopzw2nk1cqa httptcopg07yajusb,2
1969,553586305272389632,09 Jan 2015 16:17:14,terrorist attack paris scary im crying,2
1970,553586393189212161,09 Jan 2015 16:17:35,explosions gunfire heard scene hostagetaking kosher supermarket eastern paris httptcosbyfi4ck2u,2
1971,553586421626568704,09 Jan 2015 16:17:42,breaking explosions heard store east paris hostages held httptcoqb4b5ckvpg httptcoq5mlayjzl3,2
1972,553586510260629505,09 Jan 2015 16:18:03,six explosions heard kosher supermarket number hostages taken parisattacks httptco0jxoozr8mn httptcobfulaamba6,2
1973,553586523338440704,09 Jan 2015 16:18:06,breaking explosions gunshots heard paris kosher market gunman least hostages,2
1974,553586538928676864,09 Jan 2015 16:18:10,live video standoff north paris brothers suspected charlie hebdo attack httptcompab3pgqda httptco1mu2eqchai,2
1975,553586781355278336,09 Jan 2015 16:19:08,breakingboth charliehebdo suspects killed police operation dammartinengoele reports afp,1
1976,553586798451257344,09 Jan 2015 16:19:12,explosions heard site hostage situation grocery paris neighborhood vincennes france24 broadcast httptcozfjyh80uxy,2
1977,553586860334010368,09 Jan 2015 16:19:27,charliehebdo killers shot dead police,1
1978,553586897168392192,09 Jan 2015 16:19:36,breaking charlie hebdo suspects killed police storm building police sources httptcooysxrq9xuv httptco8icthapo7z,1
1979,553586940856242178,09 Jan 2015 16:19:46,breaking police forces storm paris kosher grocery gunman holds hostages woman seen leaving,2
1980,553586959596396544,09 Jan 2015 16:19:50,thougts prayers go everyone involved paris terrorist situation hope everyone comes save,2
1981,553586978017775616,09 Jan 2015 16:19:55,breaking news several hostages freed jewish supermarket paris afp,1
1982,553587013409325058,09 Jan 2015 16:20:03,breaking charlie hebdo gunmens hostage freed safe police assault,1
1983,553587167394791424,09 Jan 2015 16:20:40,urgent charliehebdo suspects killed reports httptcoqzbkbotjng httptcopb05l1pwmz,1
1984,553587225901154304,09 Jan 2015 16:20:54,two suspected charliehebdo gunmen killed according reports parisattacks httptcoss4js4jzwm httptco04ksgeeu5i,1
1985,553587278564823041,09 Jan 2015 16:21:07,paris terror attacks six explosions heard kosher supermarket paris live updates httptcomtpv1mms0d,2
1986,553587303172833280,09 Jan 2015 16:21:12,police taking people paris grocery hostages held httptco7bxdhozq4h,1
1987,553587329626292224,09 Jan 2015 16:21:19,charliehebdo suspects killed hostage freed safe police assault photo joel saget afp httptcoaw5e6keuzy,1
1988,553587352086384640,09 Jan 2015 16:21:24,video flashes seen shop explosions heard site hostagetaking central paris httptcozi2ajm8olz,2
1989,553587511839444994,09 Jan 2015 16:22:02,breaking hostages dammartin paris free safe httptcoldsf5qeciv,1
1990,553587511864598529,09 Jan 2015 16:22:02,breaking hostages dammartin paris free safe httptcooysxrq9xuv,1
1991,553587542067773440,09 Jan 2015 16:22:09,never defeat terrorism allies like saudi arabia behead religious political sexual dissenters jesuischarlie,2
1992,553587546614427649,09 Jan 2015 16:22:10,really dont understand people europe think im moron httptcongauk5xkgz httptcoh8ovsocjcu,2
1993,553587672137334785,09 Jan 2015 16:22:40,afp suspected charliehebdo gunmen killed,1
1994,553587708367765504,09 Jan 2015 16:22:49,update police storm kosher grocery store eastern paris reports charliehebdo suspects killed httptcoqzbkbotjng,2
